hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,1.0222,1.4576,1.5454,0.7856,0.6611,0.6519
147,1,0.26,134,0.5421,1.4611,1.5145,0.9142,0.6698,0.6615
59,3,0.41000000000000003,172,1.7022,1.8426,1.9525,0.5630,0.5439,0.5407
190,2,0.13,160,0.6253,1.5392,1.6365,0.8889,0.6421,0.6373
484,3,0.06,100,0.6862,1.6015,1.6861,0.8504,0.6564,0.6474
97,1,0.5,242,0.9331,1.4261,1.5204,0.8199,0.6936,0.6569
18,3,0.3,174,2.1352,2.1625,2.2880,0.4846,0.4972,0.4713
261,3,0.14,153,0.5724,1.5040,1.6222,0.8930,0.6738,0.6539
257,1,0.19,108,0.5496,1.4876,1.5139,0.9123,0.6738,0.6690
45,1,0.5,210,1.4665,1.6733,1.7918,0.6394,0.5970,0.5744
60,3,0.34,163,1.2763,1.6529,1.7364,0.7504,0.6144,0.6087
72,3,0.38,276,1.0583,1.5975,1.6963,0.8014,0.6263,0.6001
183,3,0.28,242,0.3828,1.3690,1.5261,0.9396,0.7023,0.6610
333,2,0.11,292,0.5937,1.5422,1.6299,0.8913,0.6492,0.6429
497,3,0.45,153,0.5514,1.3584,1.4336,0.8900,0.7031,0.6786
302,2,0.45,257,0.3417,1.2779,1.4066,0.9621,0.7070,0.6751
263,1,0.02,89,0.4516,1.5578,1.6530,0.9270,0.6825,0.6569
118,3,0.47000000000000003,48,1.9624,1.9547,2.0835,0.5227,0.5313,0.5111
114,1,0.16,52,0.9261,1.6483,1.6919,0.7993,0.6366,0.6081
182,2,0.44,131,0.8129,1.3975,1.5029,0.8415,0.6825,0.6519
195,3,0.37,49,1.1321,1.4721,1.5938,0.7353,0.6508,0.6298
191,1,0.22,124,0.5746,1.4721,1.5356,0.9028,0.6746,0.6660
278,2,0.24,192,0.5421,1.4595,1.5301,0.9115,0.6738,0.6393
55,1,0.14,120,0.7609,1.6292,1.7399,0.8502,0.6508,0.6338
393,2,0.02,184,0.5629,1.5842,1.6996,0.8896,0.6738,0.6383
357,1,0.25,263,0.3793,1.4773,1.5277,0.9490,0.6730,0.6705
255,1,0.19,268,0.3584,1.4495,1.5626,0.9548,0.6793,0.6710
48,3,0.34,88,1.8390,1.8907,2.0326,0.5372,0.5329,0.5136
117,3,0.05,110,0.8234,1.6219,1.7739,0.8328,0.6461,0.6237
484,3,0.28,280,0.4464,1.3991,1.5146,0.9182,0.6920,0.6675
137,3,0.05,168,0.8513,1.6768,1.7872,0.8167,0.6548,0.5941
23,2,0.0,276,1.1613,1.8011,2.0428,0.7459,0.6025,0.5614
115,1,0.31,178,0.3907,1.4407,1.5557,0.9539,0.6904,0.6655
56,1,0.13,82,0.9121,1.6616,1.7418,0.8088,0.6516,0.6177
50,1,0.22,250,0.5437,1.4919,1.6601,0.9061,0.6841,0.6479
108,3,0.32,257,0.4885,1.4262,1.5016,0.9321,0.6873,0.6640
143,2,0.47000000000000003,143,1.0850,1.4958,1.5775,0.7535,0.6413,0.6283
160,1,0.3,250,0.3858,1.4552,1.5159,0.9518,0.6968,0.6776
174,1,0.15,82,0.5849,1.4885,1.5988,0.8959,0.6706,0.6569
145,2,0.24,207,0.3460,1.4719,1.6041,0.9455,0.6944,0.6660
94,1,0.01,168,0.6212,1.5558,1.6724,0.8856,0.6532,0.6283
68,3,0.28,206,0.8657,1.5611,1.6648,0.8410,0.6580,0.6368
16,3,0.3,75,2.3086,2.2260,2.4216,0.4465,0.4743,0.4301
151,2,0.14,218,0.5962,1.5220,1.6560,0.8877,0.6635,0.6469
132,3,0.38,164,0.7889,1.4491,1.5412,0.8575,0.6706,0.6393
125,1,0.06,144,0.7634,1.5672,1.6836,0.8532,0.6587,0.6237
487,1,0.38,212,0.2915,1.3893,1.4735,0.9622,0.7039,0.6740
134,3,0.36,257,0.6499,1.4050,1.5102,0.8921,0.6873,0.6338
34,3,0.3,103,1.8631,1.9240,2.0590,0.5170,0.5218,0.5030
11,1,0.23,111,1.8123,1.8972,2.0770,0.5609,0.5479,0.5136
