hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,0.4037,0.6383,0.6387,0.9026,0.8466,0.8490
147,1,0.26,134,0.3844,0.6585,0.6537,0.9039,0.8464,0.8449
59,3,0.41000000000000003,172,0.7256,0.9136,0.9194,0.8513,0.8107,0.8081
190,2,0.13,160,0.3813,0.6658,0.6587,0.9051,0.8459,0.8450
484,3,0.06,100,0.4142,0.6731,0.6688,0.8969,0.8423,0.8441
97,1,0.5,242,0.3990,0.6357,0.6437,0.9054,0.8472,0.8482
18,3,0.3,174,1.1471,1.2825,1.2984,0.8277,0.7846,0.7787
261,3,0.14,153,0.4171,0.6618,0.6641,0.8967,0.8414,0.8409
257,1,0.19,108,0.3868,0.6753,0.6755,0.9026,0.8417,0.8453
45,1,0.5,210,0.4228,0.6462,0.6511,0.9002,0.8471,0.8451
60,3,0.34,163,0.6251,0.8533,0.8899,0.8627,0.8168,0.8153
72,3,0.38,276,0.6096,0.8331,0.8586,0.8689,0.8272,0.8249
183,3,0.28,242,0.4504,0.6469,0.6664,0.8917,0.8437,0.8422
333,2,0.11,292,0.4184,0.6611,0.6749,0.8965,0.8420,0.8418
497,3,0.45,153,0.5080,0.6893,0.7038,0.8785,0.8347,0.8330
302,2,0.45,257,0.4419,0.6562,0.6651,0.8958,0.8486,0.8467
263,1,0.02,89,0.4205,0.6980,0.7118,0.8950,0.8404,0.8406
118,3,0.47000000000000003,48,0.6860,0.8377,0.8740,0.8528,0.8152,0.8102
114,1,0.16,52,0.4049,0.6838,0.6913,0.9003,0.8421,0.8429
182,2,0.44,131,0.4607,0.6655,0.6732,0.8907,0.8434,0.8399
195,3,0.37,49,0.4725,0.6973,0.7143,0.8889,0.8398,0.8376
191,1,0.22,124,0.3877,0.6669,0.6712,0.9030,0.8450,0.8443
278,2,0.24,192,0.4093,0.6600,0.6657,0.8991,0.8448,0.8426
55,1,0.14,120,0.4101,0.6812,0.6815,0.8976,0.8433,0.8433
393,2,0.02,184,0.4340,0.6860,0.6911,0.8946,0.8396,0.8384
357,1,0.25,263,0.3957,0.6724,0.6607,0.9012,0.8420,0.8453
255,1,0.19,268,0.4136,0.6677,0.6706,0.8986,0.8432,0.8449
48,3,0.34,88,0.6271,0.8448,0.9068,0.8783,0.8228,0.8201
117,3,0.05,110,0.3953,0.6788,0.6716,0.9018,0.8414,0.8420
484,3,0.28,280,0.4530,0.6571,0.6626,0.8902,0.8394,0.8390
137,3,0.05,168,0.4423,0.6724,0.6865,0.8920,0.8409,0.8363
23,2,0.0,276,0.4826,0.7494,0.7497,0.8885,0.8349,0.8344
115,1,0.31,178,0.4833,0.6877,0.6936,0.8848,0.8357,0.8344
56,1,0.13,82,0.4054,0.6951,0.6829,0.8990,0.8410,0.8421
50,1,0.22,250,0.3931,0.6612,0.6650,0.9030,0.8458,0.8461
108,3,0.32,257,0.4729,0.7039,0.7187,0.8921,0.8379,0.8404
143,2,0.47000000000000003,143,0.4633,0.6692,0.6811,0.8905,0.8422,0.8455
160,1,0.3,250,0.3957,0.6625,0.6614,0.9009,0.8460,0.8434
174,1,0.15,82,0.3978,0.6874,0.6834,0.9012,0.8442,0.8439
145,2,0.24,207,0.3993,0.6527,0.6610,0.9011,0.8470,0.8471
94,1,0.01,168,0.3815,0.6838,0.6787,0.9028,0.8435,0.8462
68,3,0.28,206,0.5281,0.7542,0.7655,0.8805,0.8368,0.8398
16,3,0.3,75,1.3392,1.4623,1.4440,0.7069,0.6709,0.6737
151,2,0.14,218,0.4062,0.6509,0.6560,0.9002,0.8458,0.8425
132,3,0.38,164,0.4859,0.7016,0.7225,0.8894,0.8389,0.8374
125,1,0.06,144,0.4209,0.6904,0.6810,0.8969,0.8420,0.8413
487,1,0.38,212,0.3687,0.6576,0.6597,0.9089,0.8474,0.8473
134,3,0.36,257,0.4656,0.6876,0.6958,0.8896,0.8436,0.8445
34,3,0.3,103,0.8080,0.9846,0.9981,0.8463,0.8070,0.8045
11,1,0.23,111,0.4850,0.7492,0.7575,0.8895,0.8327,0.8330
