hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,1.8843,1.8745,1.9901,0.5442,0.5463,0.5228
147,1,0.26,134,1.5912,1.6401,1.7417,0.6239,0.6102,0.5932
59,3,0.41000000000000003,172,2.2215,2.1970,2.3402,0.4515,0.4585,0.4360
190,2,0.13,160,1.3437,1.4432,1.5292,0.6778,0.6544,0.6447
484,3,0.06,100,1.1595,1.3431,1.4221,0.7222,0.6819,0.6683
97,1,0.5,242,1.8576,1.8499,1.9569,0.5510,0.5540,0.5354
18,3,0.3,174,2.3981,2.3620,2.5030,0.4121,0.4232,0.4039
261,3,0.14,153,1.3150,1.4229,1.4958,0.6833,0.6570,0.6443
257,1,0.19,108,1.5056,1.5918,1.6772,0.6490,0.6296,0.6102
45,1,0.5,210,2.0444,2.0172,2.1435,0.5025,0.5082,0.4840
60,3,0.34,163,2.1052,2.0851,2.2234,0.4847,0.4904,0.4643
72,3,0.38,276,1.9586,1.9493,2.0952,0.5255,0.5266,0.4991
183,3,0.28,242,1.5261,1.5718,1.6662,0.6311,0.6194,0.6015
333,2,0.11,292,1.0534,1.2793,1.3320,0.7532,0.6980,0.6951
497,3,0.45,153,1.7901,1.7878,1.9117,0.5696,0.5702,0.5517
302,2,0.45,257,1.6858,1.7150,1.8070,0.5939,0.5871,0.5762
263,1,0.02,89,1.4512,1.5800,1.6945,0.6608,0.6301,0.6167
118,3,0.47000000000000003,48,2.2501,2.2222,2.3606,0.4638,0.4701,0.4449
114,1,0.16,52,1.8540,1.8697,1.9800,0.5633,0.5589,0.5404
182,2,0.44,131,1.8316,1.8201,1.9312,0.5579,0.5596,0.5429
195,3,0.37,49,1.9092,1.8884,2.0215,0.5406,0.5433,0.5254
191,1,0.22,124,1.5957,1.6589,1.7458,0.6254,0.6102,0.5902
278,2,0.24,192,1.3779,1.4693,1.5513,0.6640,0.6431,0.6332
55,1,0.14,120,1.7577,1.7847,1.8931,0.5873,0.5757,0.5550
393,2,0.02,184,1.0010,1.2974,1.3714,0.7690,0.7038,0.6923
357,1,0.25,263,1.2942,1.4478,1.5123,0.7018,0.6624,0.6512
255,1,0.19,268,1.1890,1.3942,1.4611,0.7266,0.6753,0.6636
48,3,0.34,88,2.3734,2.3467,2.4696,0.4365,0.4417,0.4231
117,3,0.05,110,1.4094,1.4988,1.5967,0.6626,0.6396,0.6290
484,3,0.28,280,1.2899,1.3876,1.4584,0.6866,0.6665,0.6575
137,3,0.05,168,1.2692,1.4106,1.4927,0.6967,0.6613,0.6454
23,2,0.0,276,1.7126,1.7733,1.8871,0.6001,0.5837,0.5637
115,1,0.31,178,1.6661,1.6991,1.7926,0.6118,0.6011,0.5842
56,1,0.13,82,1.8567,1.8698,1.9847,0.5609,0.5523,0.5341
50,1,0.22,250,1.6876,1.7214,1.8152,0.6015,0.5913,0.5742
108,3,0.32,257,1.7671,1.7823,1.9092,0.5715,0.5661,0.5496
143,2,0.47000000000000003,143,1.8974,1.8818,2.0101,0.5448,0.5515,0.5268
160,1,0.3,250,1.4729,1.5575,1.6357,0.6599,0.6411,0.6225
174,1,0.15,82,1.5916,1.6681,1.7584,0.6264,0.6080,0.5955
145,2,0.24,207,1.5151,1.5696,1.6662,0.6350,0.6215,0.6024
94,1,0.01,168,1.4969,1.6195,1.7260,0.6569,0.6279,0.6174
68,3,0.28,206,1.8542,1.8604,2.0025,0.5537,0.5521,0.5323
16,3,0.3,75,2.4565,2.4178,2.5458,0.4112,0.4223,0.4033
151,2,0.14,218,1.3820,1.4743,1.5526,0.6717,0.6508,0.6373
132,3,0.38,164,1.8593,1.8515,1.9784,0.5530,0.5553,0.5283
125,1,0.06,144,1.4615,1.5836,1.6780,0.6636,0.6323,0.6187
487,1,0.38,212,1.4754,1.5626,1.6350,0.6589,0.6427,0.6285
134,3,0.36,257,1.7099,1.7247,1.8398,0.5895,0.5826,0.5673
34,3,0.3,103,2.3830,2.3513,2.4885,0.4259,0.4329,0.4130
11,1,0.23,111,2.2351,2.2055,2.3399,0.4622,0.4651,0.4474
