hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,768,0.3428,0.3617,0.3993,0.9234,0.9197,0.9086
415,3,0.43,768,0.3909,0.3973,0.4520,0.9136,0.9131,0.8974
68,3,0.15,768,0.3935,0.4019,0.4625,0.9114,0.9108,0.8929
115,1,0.45,768,0.5248,0.5192,0.5730,0.8864,0.8878,0.8717
401,3,0.05,768,0.2086,0.2885,0.3267,0.9517,0.9376,0.9245
359,1,0.46,768,0.4720,0.4747,0.5183,0.8998,0.8982,0.8838
47,2,0.22,768,0.4985,0.4853,0.5568,0.8877,0.8908,0.8731
144,1,0.38,768,0.4298,0.4345,0.4778,0.9059,0.9056,0.8914
298,2,0.12,768,0.2501,0.2985,0.3376,0.9416,0.9344,0.9204
76,2,0.33,768,0.4903,0.4815,0.5415,0.8864,0.8890,0.8748
15,2,0.34,768,1.2742,1.2330,1.3771,0.6765,0.6935,0.6531
184,1,0.41000000000000003,768,0.4326,0.4402,0.4861,0.9037,0.9003,0.8872
182,1,0.34,768,0.3521,0.3770,0.4030,0.9211,0.9167,0.9066
36,1,0.19,768,0.4595,0.4483,0.5154,0.8922,0.8967,0.8760
48,1,0.34,768,0.5550,0.5430,0.5994,0.8716,0.8733,0.8600
57,2,0.37,768,0.5806,0.5652,0.6426,0.8705,0.8733,0.8533
140,3,0.05,768,0.2928,0.3299,0.3674,0.9325,0.9260,0.9141
222,1,0.31,768,0.3250,0.3555,0.3943,0.9277,0.9203,0.9095
304,3,0.08,768,0.2452,0.3016,0.3339,0.9421,0.9321,0.9208
206,2,0.24,768,0.2749,0.3104,0.3491,0.9366,0.9289,0.9172
184,2,0.2,768,0.3220,0.3430,0.3868,0.9250,0.9206,0.9088
93,2,0.06,768,0.2837,0.3203,0.3640,0.9333,0.9290,0.9143
89,2,0.39,768,0.5319,0.5249,0.5871,0.8818,0.8846,0.8641
139,3,0.11,768,0.2869,0.3226,0.3530,0.9332,0.9259,0.9171
347,3,0.31,768,0.3343,0.3532,0.3921,0.9232,0.9226,0.9081
410,3,0.25,768,0.2905,0.3220,0.3570,0.9328,0.9274,0.9142
147,3,0.1,768,0.2998,0.3286,0.3625,0.9306,0.9250,0.9160
144,3,0.22,768,0.3350,0.3481,0.3865,0.9235,0.9225,0.9114
194,1,0.09,768,0.2536,0.3118,0.3541,0.9418,0.9294,0.9196
43,3,0.07,768,0.3727,0.3913,0.4459,0.9183,0.9142,0.8973
349,3,0.29,768,0.3104,0.3331,0.3786,0.9247,0.9218,0.9099
252,3,0.22,768,0.2932,0.3269,0.3610,0.9317,0.9263,0.9157
233,3,0.19,768,0.2906,0.3222,0.3521,0.9328,0.9284,0.9172
181,2,0.17,768,0.2812,0.3144,0.3530,0.9351,0.9292,0.9172
38,3,0.34,768,1.0270,1.0062,1.1280,0.7386,0.7459,0.7130
92,2,0.07,768,0.2756,0.3147,0.3558,0.9352,0.9276,0.9155
298,2,0.29,768,0.2899,0.3177,0.3491,0.9319,0.9278,0.9166
107,3,0.4,768,0.5875,0.5727,0.6565,0.8717,0.8752,0.8601
19,1,0.05,768,0.4593,0.4549,0.5181,0.8907,0.8915,0.8767
90,2,0.17,768,0.3257,0.3468,0.3897,0.9246,0.9192,0.9088
44,2,0.23,768,0.5047,0.4960,0.5711,0.8851,0.8859,0.8677
39,3,0.31,768,0.9696,0.9403,1.0948,0.7760,0.7866,0.7390
85,2,0.29,768,0.4391,0.4373,0.4870,0.8987,0.9000,0.8867
112,2,0.33,768,0.4195,0.4240,0.4651,0.9041,0.9028,0.8928
427,1,0.04,768,0.1924,0.3007,0.3504,0.9553,0.9325,0.9207
125,2,0.13,768,0.3124,0.3335,0.3776,0.9277,0.9222,0.9104
134,3,0.0,768,0.2712,0.3322,0.3612,0.9377,0.9261,0.9151
421,2,0.5,768,0.5005,0.4981,0.5435,0.8915,0.8922,0.8805
113,3,0.49,768,0.7351,0.7198,0.8065,0.8407,0.8457,0.8278
73,3,0.46,768,0.9873,0.9646,1.0563,0.7804,0.7813,0.7590
