hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,300,0.6596,0.6783,0.7074,0.8578,0.8549,0.8509
415,3,0.43,300,0.7401,0.7539,0.7880,0.8421,0.8404,0.8377
68,3,0.15,300,0.8462,0.8634,0.8950,0.8257,0.8232,0.8220
115,1,0.45,300,0.8689,0.8805,0.9005,0.8237,0.8226,0.8199
401,3,0.05,300,0.4885,0.5585,0.5923,0.8952,0.8822,0.8785
359,1,0.46,300,0.7203,0.7394,0.7581,0.8508,0.8476,0.8455
47,2,0.22,300,0.8866,0.9000,0.9181,0.8183,0.8158,0.8152
144,1,0.38,300,0.7550,0.7704,0.7883,0.8429,0.8406,0.8387
298,2,0.12,300,0.5507,0.5922,0.6193,0.8821,0.8754,0.8714
76,2,0.33,300,0.8865,0.8992,0.9184,0.8182,0.8163,0.8143
15,2,0.34,300,1.8886,1.9010,1.9192,0.6339,0.6311,0.6277
184,1,0.41000000000000003,300,0.7644,0.7794,0.7989,0.8415,0.8392,0.8373
182,1,0.34,300,0.6984,0.7172,0.7395,0.8542,0.8510,0.8486
36,1,0.19,300,0.8262,0.8411,0.8637,0.8294,0.8277,0.8255
48,1,0.34,300,0.9025,0.9150,0.9357,0.8166,0.8146,0.8126
57,2,0.37,300,1.0657,1.0768,1.0942,0.7848,0.7834,0.7832
140,3,0.05,300,0.5969,0.6342,0.6631,0.8751,0.8679,0.8649
222,1,0.31,300,0.6456,0.6724,0.6928,0.8652,0.8609,0.8577
304,3,0.08,300,0.5494,0.5933,0.6236,0.8835,0.8748,0.8716
206,2,0.24,300,0.6195,0.6442,0.6689,0.8688,0.8648,0.8615
184,2,0.2,300,0.5911,0.6203,0.6488,0.8729,0.8665,0.8643
93,2,0.06,300,0.6137,0.6450,0.6742,0.8699,0.8645,0.8607
89,2,0.39,300,0.9366,0.9477,0.9626,0.8104,0.8087,0.8082
139,3,0.11,300,0.6501,0.6736,0.7046,0.8641,0.8600,0.8570
347,3,0.31,300,0.6582,0.6794,0.7054,0.8608,0.8570,0.8546
410,3,0.25,300,0.6196,0.6431,0.6751,0.8680,0.8634,0.8601
147,3,0.1,300,0.5997,0.6349,0.6703,0.8742,0.8677,0.8644
144,3,0.22,300,0.7213,0.7391,0.7667,0.8474,0.8444,0.8408
194,1,0.09,300,0.5495,0.6032,0.6279,0.8835,0.8738,0.8709
43,3,0.07,300,0.8459,0.8654,0.8931,0.8299,0.8275,0.8248
349,3,0.29,300,0.6305,0.6544,0.6887,0.8663,0.8621,0.8586
252,3,0.22,300,0.6234,0.6485,0.6757,0.8673,0.8624,0.8606
233,3,0.19,300,0.6072,0.6335,0.6656,0.8713,0.8668,0.8632
181,2,0.17,300,0.6113,0.6381,0.6649,0.8692,0.8647,0.8616
38,3,0.34,300,1.6935,1.7100,1.7298,0.6427,0.6391,0.6391
92,2,0.07,300,0.6171,0.6484,0.6800,0.8700,0.8638,0.8613
298,2,0.29,300,0.6011,0.6266,0.6536,0.8709,0.8671,0.8634
107,3,0.4,300,1.0888,1.0986,1.1236,0.7857,0.7854,0.7837
19,1,0.05,300,0.8263,0.8447,0.8689,0.8303,0.8287,0.8241
90,2,0.17,300,0.6890,0.7078,0.7339,0.8527,0.8498,0.8462
44,2,0.23,300,0.9219,0.9359,0.9573,0.8113,0.8102,0.8088
39,3,0.31,300,1.5653,1.5842,1.6027,0.6323,0.6297,0.6302
85,2,0.29,300,0.8053,0.8186,0.8404,0.8312,0.8288,0.8280
112,2,0.33,300,0.7780,0.7912,0.8140,0.8352,0.8334,0.8309
427,1,0.04,300,0.5151,0.5801,0.6056,0.8909,0.8796,0.8765
125,2,0.13,300,0.6152,0.6427,0.6737,0.8690,0.8639,0.8613
134,3,0.0,300,0.6166,0.6577,0.6794,0.8712,0.8638,0.8611
421,2,0.5,300,0.7448,0.7574,0.7848,0.8405,0.8390,0.8367
113,3,0.49,300,1.3336,1.3448,1.3812,0.7216,0.7195,0.7182
73,3,0.46,300,1.5198,1.5323,1.5548,0.6626,0.6596,0.6591
