hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,768,0.2810,0.3070,0.3304,0.9295,0.9311,0.9216
415,3,0.43,768,0.2982,0.3120,0.3397,0.9269,0.9327,0.9204
68,3,0.15,768,0.3296,0.3558,0.3695,0.9234,0.9213,0.9151
115,1,0.45,768,0.3610,0.3588,0.3832,0.9123,0.9197,0.9103
401,3,0.05,768,0.2450,0.3170,0.3360,0.9403,0.9276,0.9246
359,1,0.46,768,0.3193,0.3314,0.3548,0.9245,0.9261,0.9171
47,2,0.22,768,0.3528,0.3534,0.3768,0.9163,0.9206,0.9108
144,1,0.38,768,0.3300,0.3358,0.3549,0.9204,0.9224,0.9152
298,2,0.12,768,0.2553,0.3049,0.3346,0.9374,0.9302,0.9219
76,2,0.33,768,0.3416,0.3447,0.3670,0.9188,0.9242,0.9160
15,2,0.34,768,0.9697,0.9755,0.9460,0.7808,0.7769,0.7861
184,1,0.41000000000000003,768,0.3123,0.3272,0.3538,0.9275,0.9299,0.9200
182,1,0.34,768,0.2920,0.3172,0.3377,0.9296,0.9284,0.9211
36,1,0.19,768,0.3246,0.3412,0.3592,0.9204,0.9206,0.9128
48,1,0.34,768,0.4118,0.3920,0.4154,0.9031,0.9113,0.9024
57,2,0.37,768,0.4213,0.4128,0.4394,0.9022,0.9092,0.8976
140,3,0.05,768,0.2720,0.3160,0.3505,0.9340,0.9278,0.9191
222,1,0.31,768,0.2568,0.3017,0.3290,0.9366,0.9321,0.9225
304,3,0.08,768,0.2009,0.3082,0.3396,0.9501,0.9291,0.9243
206,2,0.24,768,0.2482,0.3039,0.3288,0.9389,0.9280,0.9235
184,2,0.2,768,0.2461,0.2992,0.3250,0.9388,0.9303,0.9247
93,2,0.06,768,0.2545,0.3149,0.3384,0.9375,0.9262,0.9215
89,2,0.39,768,0.3952,0.3825,0.4047,0.9079,0.9159,0.9069
139,3,0.11,768,0.2565,0.3136,0.3352,0.9381,0.9284,0.9247
347,3,0.31,768,0.2744,0.3056,0.3324,0.9335,0.9323,0.9238
410,3,0.25,768,0.2560,0.3030,0.3253,0.9375,0.9321,0.9255
147,3,0.1,768,0.2775,0.3123,0.3450,0.9334,0.9293,0.9219
144,3,0.22,768,0.3024,0.3200,0.3540,0.9266,0.9274,0.9168
194,1,0.09,768,0.2460,0.3073,0.3383,0.9401,0.9282,0.9196
43,3,0.07,768,0.3336,0.3546,0.3834,0.9231,0.9198,0.9142
349,3,0.29,768,0.2412,0.2984,0.3233,0.9393,0.9315,0.9239
252,3,0.22,768,0.2672,0.3027,0.3313,0.9348,0.9317,0.9221
233,3,0.19,768,0.2291,0.3035,0.3333,0.9436,0.9307,0.9275
181,2,0.17,768,0.2545,0.3039,0.3338,0.9365,0.9331,0.9233
38,3,0.34,768,0.7629,0.7559,0.7653,0.8098,0.8065,0.8111
92,2,0.07,768,0.3422,0.3386,0.3723,0.9179,0.9214,0.9141
298,2,0.29,768,0.2344,0.2921,0.3199,0.9415,0.9330,0.9247
107,3,0.4,768,0.4553,0.4336,0.4575,0.9008,0.9116,0.9017
19,1,0.05,768,0.3424,0.3501,0.3756,0.9176,0.9160,0.9099
90,2,0.17,768,0.3229,0.3334,0.3590,0.9222,0.9238,0.9160
44,2,0.23,768,0.3618,0.3650,0.3866,0.9148,0.9166,0.9086
39,3,0.31,768,0.6813,0.6750,0.6736,0.8593,0.8685,0.8644
85,2,0.29,768,0.3476,0.3449,0.3754,0.9183,0.9228,0.9117
112,2,0.33,768,0.3069,0.3253,0.3485,0.9254,0.9275,0.9187
427,1,0.04,768,0.2163,0.3075,0.3421,0.9477,0.9265,0.9221
125,2,0.13,768,0.2619,0.3102,0.3403,0.9365,0.9279,0.9184
134,3,0.0,768,0.2560,0.3296,0.3496,0.9391,0.9212,0.9206
421,2,0.5,768,0.3118,0.3281,0.3462,0.9252,0.9284,0.9210
113,3,0.49,768,0.4974,0.4825,0.5031,0.8937,0.9028,0.8944
73,3,0.46,768,0.6318,0.6181,0.6240,0.8699,0.8788,0.8720
