hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,0.7770,1.5336,1.4439,0.8382,0.6614,0.6845
147,1,0.26,134,0.8754,1.6217,1.5674,0.8078,0.6455,0.6942
59,3,0.41000000000000003,172,1.1841,1.7553,1.5554,0.7534,0.6455,0.6311
190,2,0.13,160,0.7748,1.6231,1.5330,0.8222,0.6614,0.6942
484,3,0.06,100,0.8086,1.6824,1.5812,0.8138,0.6545,0.6675
97,1,0.5,242,0.8148,1.5335,1.5067,0.8278,0.6591,0.6723
18,3,0.3,174,1.6985,2.0288,1.9305,0.6573,0.5568,0.6286
261,3,0.14,153,1.0242,1.6567,1.6154,0.7554,0.6273,0.6626
257,1,0.19,108,0.7425,1.5685,1.4069,0.8398,0.6341,0.6869
45,1,0.5,210,1.0845,1.6016,1.5060,0.7548,0.6545,0.6505
60,3,0.34,163,0.9806,1.6240,1.5050,0.7798,0.6455,0.6626
72,3,0.38,276,0.9320,1.7216,1.5014,0.7981,0.6432,0.6772
183,3,0.28,242,1.0307,1.7123,1.6201,0.7598,0.6136,0.6383
333,2,0.11,292,0.9952,1.7435,1.5522,0.7721,0.6068,0.6529
497,3,0.45,153,0.8097,1.5404,1.4530,0.8228,0.6727,0.6966
302,2,0.45,257,0.7761,1.6206,1.5654,0.8242,0.6545,0.6626
263,1,0.02,89,0.8359,1.6402,1.5364,0.8138,0.6705,0.6990
118,3,0.47000000000000003,48,1.4138,1.7793,1.6553,0.6797,0.5705,0.6189
114,1,0.16,52,0.9463,1.6802,1.6045,0.7855,0.6500,0.6917
182,2,0.44,131,0.8474,1.5285,1.4477,0.8228,0.6591,0.6772
195,3,0.37,49,1.1829,1.6590,1.5328,0.7271,0.6273,0.6602
191,1,0.22,124,0.8000,1.6018,1.4468,0.8255,0.6545,0.6748
278,2,0.24,192,0.7762,1.6276,1.5695,0.8215,0.6477,0.6845
55,1,0.14,120,0.8102,1.6105,1.4614,0.8125,0.6523,0.7063
393,2,0.02,184,0.9995,1.7756,1.5914,0.7304,0.5773,0.6286
357,1,0.25,263,0.8631,1.5758,1.4909,0.8108,0.6591,0.6869
255,1,0.19,268,0.8778,1.6099,1.4629,0.8121,0.6409,0.6796
48,3,0.34,88,1.3335,1.7502,1.6329,0.6797,0.5705,0.6359
117,3,0.05,110,1.0180,1.9771,1.8258,0.7678,0.6227,0.6481
484,3,0.28,280,0.8534,1.7285,1.5750,0.8048,0.6159,0.6748
137,3,0.05,168,1.0521,1.6843,1.6567,0.7501,0.6295,0.6481
23,2,0.0,276,1.1126,1.7410,1.6823,0.7344,0.6273,0.6286
115,1,0.31,178,0.7587,1.6313,1.4852,0.8338,0.6545,0.6917
56,1,0.13,82,0.9974,1.6862,1.6902,0.7731,0.6614,0.6626
50,1,0.22,250,0.9109,1.6172,1.4769,0.7948,0.6477,0.6772
108,3,0.32,257,0.9199,1.8392,1.6108,0.7948,0.6000,0.6748
143,2,0.47000000000000003,143,0.7080,1.5386,1.4615,0.8465,0.6750,0.6942
160,1,0.3,250,0.7392,1.4805,1.4708,0.8355,0.6795,0.6796
174,1,0.15,82,0.7396,1.6049,1.6286,0.8332,0.6818,0.6893
145,2,0.24,207,0.9478,1.7115,1.5802,0.7871,0.5841,0.6481
94,1,0.01,168,0.6936,1.5919,1.5914,0.8432,0.6591,0.6820
68,3,0.28,206,1.2418,1.7774,1.6630,0.6880,0.5773,0.6068
16,3,0.3,75,1.9736,2.2181,2.0377,0.4541,0.4455,0.4223
151,2,0.14,218,0.7787,1.6567,1.7175,0.8198,0.6500,0.7039
132,3,0.38,164,0.7694,1.5840,1.4664,0.8205,0.6500,0.6966
125,1,0.06,144,0.9852,1.5813,1.5875,0.7781,0.6500,0.6675
487,1,0.38,212,0.7528,1.4496,1.4285,0.8368,0.6886,0.6917
134,3,0.36,257,0.7351,1.5765,1.4921,0.8215,0.6727,0.6723
34,3,0.3,103,1.3852,1.8201,1.7067,0.6760,0.5864,0.6529
11,1,0.23,111,1.3437,1.7499,1.7295,0.7017,0.6091,0.6189
