hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,2.4038,2.4166,2.4188,0.5035,0.5018,0.4991
147,1,0.26,134,2.0422,2.0613,2.0671,0.5826,0.5777,0.5769
59,3,0.41000000000000003,172,2.7352,2.7473,2.7508,0.4312,0.4292,0.4264
190,2,0.13,160,1.8264,1.8550,1.8716,0.6214,0.6163,0.6121
484,3,0.06,100,1.4761,1.5562,1.5781,0.6925,0.6783,0.6736
97,1,0.5,242,2.3549,2.3686,2.3712,0.5159,0.5129,0.5113
18,3,0.3,174,3.1091,3.1237,3.1244,0.3723,0.3692,0.3670
261,3,0.14,153,1.7627,1.7931,1.8089,0.6320,0.6261,0.6250
257,1,0.19,108,1.8414,1.8722,1.8913,0.6225,0.6160,0.6132
45,1,0.5,210,2.6061,2.6189,2.6190,0.4677,0.4659,0.4636
60,3,0.34,163,2.5719,2.5840,2.5857,0.4678,0.4659,0.4635
72,3,0.38,276,2.5113,2.5211,2.5269,0.4773,0.4763,0.4731
183,3,0.28,242,2.0528,2.0689,2.0789,0.5697,0.5670,0.5648
333,2,0.11,292,1.4667,1.5574,1.5829,0.6934,0.6776,0.6731
497,3,0.45,153,2.3873,2.3986,2.4026,0.5040,0.5028,0.5002
302,2,0.45,257,2.2432,2.2610,2.2639,0.5297,0.5284,0.5256
263,1,0.02,89,1.7426,1.8058,1.8240,0.6425,0.6322,0.6311
118,3,0.47000000000000003,48,2.8571,2.8675,2.8655,0.4242,0.4227,0.4198
114,1,0.16,52,2.2302,2.2475,2.2515,0.5399,0.5349,0.5366
182,2,0.44,131,2.3650,2.3758,2.3767,0.5022,0.5003,0.4999
195,3,0.37,49,2.5316,2.5410,2.5413,0.4739,0.4725,0.4701
191,1,0.22,124,1.9451,1.9722,1.9837,0.6033,0.5970,0.5957
278,2,0.24,192,1.8713,1.8948,1.9157,0.6106,0.6080,0.6023
55,1,0.14,120,2.1859,2.2024,2.2059,0.5499,0.5483,0.5471
393,2,0.02,184,1.4071,1.5467,1.5760,0.7060,0.6836,0.6789
357,1,0.25,263,1.5950,1.6590,1.6774,0.6777,0.6630,0.6610
255,1,0.19,268,1.5681,1.6371,1.6545,0.6804,0.6664,0.6641
48,3,0.34,88,2.7970,2.8085,2.8085,0.4273,0.4252,0.4229
117,3,0.05,110,1.8785,1.9067,1.9169,0.6117,0.6057,0.6045
484,3,0.28,280,1.8784,1.9049,1.9208,0.6004,0.5966,0.5939
137,3,0.05,168,1.6950,1.7400,1.7547,0.6487,0.6396,0.6382
23,2,0.0,276,2.1040,2.1354,2.1359,0.5695,0.5650,0.5618
115,1,0.31,178,2.0902,2.1065,2.1165,0.5717,0.5682,0.5665
56,1,0.13,82,2.2594,2.2731,2.2783,0.5328,0.5327,0.5288
50,1,0.22,250,2.0973,2.1173,2.1273,0.5662,0.5632,0.5602
108,3,0.32,257,2.2966,2.3081,2.3108,0.5151,0.5145,0.5113
143,2,0.47000000000000003,143,2.4637,2.4764,2.4760,0.4864,0.4836,0.4828
160,1,0.3,250,1.9064,1.9322,1.9436,0.6097,0.6047,0.6017
174,1,0.15,82,1.9874,2.0143,2.0224,0.5924,0.5894,0.5861
145,2,0.24,207,1.9692,1.9866,1.9997,0.5880,0.5846,0.5832
94,1,0.01,168,1.8318,1.8868,1.8994,0.6258,0.6156,0.6151
68,3,0.28,206,2.4004,2.4112,2.4131,0.4993,0.4977,0.4956
16,3,0.3,75,3.2979,3.3113,3.3112,0.3682,0.3661,0.3622
151,2,0.14,218,1.7579,1.7901,1.8090,0.6336,0.6270,0.6241
132,3,0.38,164,2.4299,2.4391,2.4445,0.4913,0.4905,0.4878
125,1,0.06,144,1.8088,1.8545,1.8690,0.6282,0.6212,0.6174
487,1,0.38,212,1.8855,1.9161,1.9287,0.6238,0.6167,0.6151
134,3,0.36,257,2.2926,2.3034,2.3090,0.5150,0.5144,0.5138
34,3,0.3,103,2.8606,2.8738,2.8779,0.4121,0.4098,0.4056
11,1,0.23,111,2.7656,2.7789,2.7781,0.4427,0.4403,0.4382
