hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,2.1205,2.1631,2.1696,0.5833,0.5843,0.5832
147,1,0.26,134,1.7017,1.8637,1.8482,0.6523,0.6286,0.6339
59,3,0.41000000000000003,172,2.6011,2.6247,2.6439,0.4930,0.4904,0.4876
190,2,0.13,160,1.3949,1.6723,1.6656,0.7040,0.6598,0.6635
484,3,0.06,100,1.3091,1.6924,1.6664,0.7181,0.6583,0.6632
97,1,0.5,242,2.1102,2.1626,2.1640,0.5899,0.5860,0.5881
18,3,0.3,174,3.1070,3.1207,3.1354,0.3813,0.3846,0.3809
261,3,0.14,153,1.4151,1.6665,1.6430,0.6971,0.6577,0.6615
257,1,0.19,108,1.4785,1.7516,1.7298,0.6929,0.6525,0.6528
45,1,0.5,210,2.3850,2.4110,2.4261,0.5449,0.5424,0.5442
60,3,0.34,163,2.3761,2.4001,2.4187,0.5159,0.5150,0.5118
72,3,0.38,276,2.3148,2.3507,2.3514,0.5261,0.5306,0.5280
183,3,0.28,242,1.6719,1.7915,1.7795,0.6473,0.6327,0.6370
333,2,0.11,292,1.2532,1.6418,1.6396,0.7318,0.6646,0.6687
497,3,0.45,153,2.0638,2.1058,2.1189,0.5666,0.5643,0.5654
302,2,0.45,257,1.9985,2.0563,2.0494,0.5955,0.5926,0.5924
263,1,0.02,89,1.4398,1.8185,1.8051,0.6987,0.6435,0.6469
118,3,0.47000000000000003,48,2.7368,2.7640,2.7780,0.4711,0.4715,0.4696
114,1,0.16,52,1.9630,2.0743,2.0666,0.5998,0.5922,0.5923
182,2,0.44,131,2.1278,2.1661,2.1691,0.5695,0.5707,0.5706
195,3,0.37,49,2.2800,2.3123,2.3236,0.5395,0.5360,0.5386
191,1,0.22,124,1.6097,1.8147,1.8046,0.6690,0.6367,0.6395
278,2,0.24,192,1.4770,1.7045,1.6834,0.6905,0.6548,0.6590
55,1,0.14,120,1.8723,1.9890,1.9928,0.6158,0.6036,0.6034
393,2,0.02,184,1.2635,1.6782,1.6915,0.7294,0.6631,0.6641
357,1,0.25,263,1.1946,1.6184,1.6108,0.7489,0.6777,0.6816
255,1,0.19,268,1.3826,1.7060,1.6967,0.7115,0.6588,0.6620
48,3,0.34,88,2.6372,2.6604,2.6746,0.4754,0.4737,0.4750
117,3,0.05,110,1.5893,1.7901,1.7802,0.6626,0.6365,0.6378
484,3,0.28,280,1.4824,1.7065,1.6689,0.6873,0.6532,0.6628
137,3,0.05,168,1.4779,1.7442,1.7206,0.6869,0.6456,0.6502
23,2,0.0,276,1.8046,1.9808,1.9801,0.6269,0.6090,0.6099
115,1,0.31,178,1.8098,1.9284,1.9137,0.6359,0.6201,0.6217
56,1,0.13,82,2.0076,2.0934,2.0962,0.5910,0.5849,0.5827
50,1,0.22,250,1.7754,1.9101,1.8963,0.6369,0.6195,0.6242
108,3,0.32,257,2.0543,2.1043,2.1060,0.5762,0.5757,0.5743
143,2,0.47000000000000003,143,2.2173,2.2526,2.2662,0.5524,0.5558,0.5495
160,1,0.3,250,1.5368,1.7500,1.7224,0.6821,0.6494,0.6542
174,1,0.15,82,1.6821,1.8667,1.8655,0.6533,0.6290,0.6313
145,2,0.24,207,1.6098,1.7691,1.7520,0.6604,0.6367,0.6422
94,1,0.01,168,1.5473,1.8729,1.8801,0.6801,0.6357,0.6364
68,3,0.28,206,2.2005,2.2356,2.2548,0.5491,0.5513,0.5487
16,3,0.3,75,3.3636,3.3729,3.3838,0.3416,0.3445,0.3448
151,2,0.14,218,1.4379,1.6943,1.6827,0.6968,0.6563,0.6580
132,3,0.38,164,2.1962,2.2202,2.2334,0.5469,0.5515,0.5491
125,1,0.06,144,1.5171,1.8069,1.7870,0.6855,0.6466,0.6484
487,1,0.38,212,1.4730,1.7197,1.6968,0.7053,0.6625,0.6616
134,3,0.36,257,1.9978,2.0503,2.0506,0.5930,0.5920,0.5939
34,3,0.3,103,2.7451,2.7597,2.7774,0.4657,0.4647,0.4659
11,1,0.23,111,2.6953,2.7166,2.7408,0.4875,0.4901,0.4870
