hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,768,0.1592,0.2328,0.2450,0.9652,0.9517,0.9463
415,3,0.43,768,0.1901,0.2595,0.2651,0.9582,0.9447,0.9406
68,3,0.15,768,0.1873,0.2748,0.2817,0.9597,0.9425,0.9396
115,1,0.45,768,0.2511,0.3084,0.3124,0.9456,0.9345,0.9291
401,3,0.05,768,0.1384,0.2373,0.2376,0.9699,0.9491,0.9474
359,1,0.46,768,0.2236,0.2807,0.2887,0.9508,0.9392,0.9352
47,2,0.22,768,0.2175,0.2874,0.2952,0.9515,0.9370,0.9344
144,1,0.38,768,0.2001,0.2673,0.2673,0.9558,0.9421,0.9386
298,2,0.12,768,0.1219,0.2275,0.2240,0.9729,0.9508,0.9490
76,2,0.33,768,0.2330,0.2985,0.3038,0.9471,0.9344,0.9322
15,2,0.34,768,0.9933,1.0339,1.0456,0.7881,0.7707,0.7663
184,1,0.41000000000000003,768,0.1931,0.2572,0.2652,0.9578,0.9430,0.9392
182,1,0.34,768,0.1596,0.2356,0.2447,0.9649,0.9483,0.9437
36,1,0.19,768,0.2093,0.2710,0.2765,0.9521,0.9394,0.9359
48,1,0.34,768,0.2589,0.3102,0.3154,0.9405,0.9298,0.9276
57,2,0.37,768,0.3079,0.3679,0.3764,0.9332,0.9229,0.9179
140,3,0.05,768,0.1145,0.2258,0.2311,0.9752,0.9517,0.9498
222,1,0.31,768,0.1465,0.2303,0.2370,0.9672,0.9499,0.9468
304,3,0.08,768,0.1188,0.2280,0.2339,0.9739,0.9514,0.9472
206,2,0.24,768,0.1430,0.2245,0.2326,0.9672,0.9491,0.9450
184,2,0.2,768,0.1351,0.2249,0.2283,0.9699,0.9509,0.9496
93,2,0.06,768,0.1414,0.2326,0.2363,0.9685,0.9491,0.9467
89,2,0.39,768,0.2493,0.3058,0.3152,0.9453,0.9332,0.9298
139,3,0.11,768,0.1238,0.2270,0.2314,0.9730,0.9516,0.9488
347,3,0.31,768,0.1583,0.2336,0.2438,0.9645,0.9491,0.9457
410,3,0.25,768,0.1354,0.2251,0.2308,0.9699,0.9522,0.9489
147,3,0.1,768,0.1252,0.2299,0.2399,0.9723,0.9516,0.9482
144,3,0.22,768,0.1752,0.2510,0.2574,0.9614,0.9448,0.9411
194,1,0.09,768,0.0954,0.2250,0.2217,0.9792,0.9539,0.9508
43,3,0.07,768,0.2093,0.2979,0.3054,0.9563,0.9386,0.9372
349,3,0.29,768,0.1505,0.2315,0.2429,0.9671,0.9493,0.9463
252,3,0.22,768,0.1534,0.2357,0.2399,0.9664,0.9483,0.9455
233,3,0.19,768,0.1543,0.2378,0.2421,0.9667,0.9493,0.9462
181,2,0.17,768,0.1477,0.2329,0.2397,0.9673,0.9483,0.9452
38,3,0.34,768,0.6286,0.6771,0.6888,0.8835,0.8785,0.8731
92,2,0.07,768,0.1330,0.2371,0.2394,0.9704,0.9488,0.9461
298,2,0.29,768,0.1356,0.2234,0.2338,0.9700,0.9507,0.9466
107,3,0.4,768,0.2821,0.3486,0.3556,0.9417,0.9295,0.9259
19,1,0.05,768,0.2183,0.2854,0.2928,0.9513,0.9378,0.9338
90,2,0.17,768,0.1629,0.2408,0.2449,0.9631,0.9470,0.9446
44,2,0.23,768,0.2424,0.3029,0.3120,0.9474,0.9349,0.9309
39,3,0.31,768,0.6057,0.6693,0.6770,0.8990,0.8905,0.8883
85,2,0.29,768,0.2036,0.2663,0.2752,0.9546,0.9421,0.9385
112,2,0.33,768,0.1988,0.2617,0.2719,0.9552,0.9421,0.9390
427,1,0.04,768,0.1124,0.2297,0.2349,0.9753,0.9493,0.9469
125,2,0.13,768,0.1421,0.2286,0.2337,0.9683,0.9502,0.9471
134,3,0.0,768,0.1225,0.2451,0.2499,0.9726,0.9458,0.9457
421,2,0.5,768,0.1972,0.2614,0.2686,0.9580,0.9447,0.9412
113,3,0.49,768,0.4025,0.4620,0.4594,0.9223,0.9115,0.9101
73,3,0.46,768,0.5795,0.6252,0.6387,0.8853,0.8804,0.8735
