hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,0.9510,1.5238,1.5212,0.7879,0.6839,0.6888
147,1,0.26,134,0.9517,1.6159,1.6018,0.7940,0.6690,0.6687
59,3,0.41000000000000003,172,1.5302,1.9177,1.9241,0.6832,0.6109,0.6025
190,2,0.13,160,0.9681,1.6744,1.6626,0.7852,0.6586,0.6657
484,3,0.06,100,1.2242,1.7327,1.7325,0.7330,0.6421,0.6442
97,1,0.5,242,0.8816,1.5208,1.5180,0.8058,0.6887,0.6912
18,3,0.3,174,2.1826,2.4225,2.4566,0.5036,0.4848,0.4808
261,3,0.14,153,1.0753,1.6640,1.6608,0.7594,0.6601,0.6648
257,1,0.19,108,0.9208,1.6499,1.6441,0.8027,0.6685,0.6679
45,1,0.5,210,1.0058,1.5373,1.5234,0.7768,0.6867,0.6832
60,3,0.34,163,1.3525,1.8542,1.8590,0.7180,0.6313,0.6227
72,3,0.38,276,1.3157,1.8180,1.8356,0.7236,0.6342,0.6287
183,3,0.28,242,1.0450,1.6216,1.6140,0.7652,0.6710,0.6722
333,2,0.11,292,0.9617,1.6791,1.6810,0.7899,0.6594,0.6619
497,3,0.45,153,1.2102,1.6183,1.6151,0.7381,0.6688,0.6682
302,2,0.45,257,0.9794,1.5553,1.5359,0.7771,0.6905,0.6932
263,1,0.02,89,1.1455,1.8051,1.7729,0.7547,0.6447,0.6451
118,3,0.47000000000000003,48,1.4092,1.7718,1.7934,0.6975,0.6277,0.6217
114,1,0.16,52,0.9359,1.6619,1.6455,0.7953,0.6715,0.6725
182,2,0.44,131,1.1123,1.5619,1.5742,0.7565,0.6780,0.6744
195,3,0.37,49,1.2017,1.6630,1.6779,0.7354,0.6584,0.6602
191,1,0.22,124,0.9704,1.6577,1.6355,0.7898,0.6715,0.6715
278,2,0.24,192,0.9284,1.6052,1.6312,0.7894,0.6763,0.6752
55,1,0.14,120,1.0168,1.6777,1.6687,0.7778,0.6660,0.6667
393,2,0.02,184,1.1418,1.7502,1.7190,0.7566,0.6404,0.6481
357,1,0.25,263,0.9063,1.6616,1.6569,0.8043,0.6634,0.6609
255,1,0.19,268,0.8279,1.6643,1.6559,0.8242,0.6689,0.6690
48,3,0.34,88,1.4576,1.8704,1.8720,0.6906,0.6226,0.6147
117,3,0.05,110,1.0927,1.7619,1.7364,0.7611,0.6504,0.6542
484,3,0.28,280,1.0908,1.5982,1.6028,0.7603,0.6695,0.6725
137,3,0.05,168,1.0708,1.7351,1.7312,0.7676,0.6566,0.6556
23,2,0.0,276,1.1659,1.8419,1.8291,0.7499,0.6405,0.6400
115,1,0.31,178,0.9843,1.5906,1.5997,0.7854,0.6805,0.6744
56,1,0.13,82,1.0390,1.6924,1.7045,0.7734,0.6615,0.6597
50,1,0.22,250,0.8365,1.6300,1.6372,0.8179,0.6820,0.6778
108,3,0.32,257,1.1213,1.6868,1.6928,0.7514,0.6591,0.6627
143,2,0.47000000000000003,143,1.0734,1.5682,1.5675,0.7611,0.6820,0.6787
160,1,0.3,250,0.9013,1.5986,1.6060,0.8052,0.6788,0.6737
174,1,0.15,82,0.9200,1.6997,1.6928,0.8006,0.6629,0.6632
145,2,0.24,207,0.9851,1.5849,1.5924,0.7782,0.6798,0.6781
94,1,0.01,168,1.0136,1.7531,1.7685,0.7839,0.6591,0.6494
68,3,0.28,206,1.2044,1.7510,1.7373,0.7298,0.6461,0.6441
16,3,0.3,75,2.2304,2.5204,2.4944,0.5433,0.5028,0.4992
151,2,0.14,218,1.0520,1.6400,1.6462,0.7713,0.6634,0.6626
132,3,0.38,164,1.1635,1.6856,1.7015,0.7413,0.6609,0.6534
125,1,0.06,144,0.9277,1.7470,1.7300,0.8016,0.6605,0.6544
487,1,0.38,212,0.8159,1.5922,1.5787,0.8308,0.6807,0.6780
134,3,0.36,257,1.1679,1.6926,1.6681,0.7431,0.6568,0.6618
34,3,0.3,103,1.5218,1.9612,1.9768,0.6869,0.6134,0.6037
11,1,0.23,111,1.1387,1.7376,1.7403,0.7580,0.6534,0.6545
