hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,768,0.1399,0.7709,0.7004,0.9690,0.8727,0.8447
415,3,0.43,768,0.2904,0.8483,0.7888,0.9393,0.8705,0.8228
68,3,0.15,768,0.4508,1.0333,0.8410,0.8902,0.8114,0.8155
115,1,0.45,768,0.3265,0.8167,0.7396,0.9269,0.8682,0.8398
401,3,0.05,768,0.4657,0.9827,0.8647,0.8902,0.8000,0.8301
359,1,0.46,768,0.3332,0.7584,0.7586,0.9229,0.8795,0.8301
47,2,0.22,768,0.3629,0.9395,0.7873,0.9246,0.8523,0.8325
144,1,0.38,768,0.2587,0.7836,0.7512,0.9530,0.8614,0.8325
298,2,0.12,768,0.3084,0.9105,0.7982,0.9289,0.8386,0.8252
76,2,0.33,768,0.3771,0.8353,0.7988,0.9139,0.8682,0.8252
15,2,0.34,768,0.9004,1.2333,1.1208,0.7814,0.7773,0.7718
184,1,0.41000000000000003,768,0.2929,0.7939,0.7532,0.9326,0.8750,0.8301
182,1,0.34,768,0.2904,0.7828,0.7295,0.9396,0.8773,0.8325
36,1,0.19,768,0.3097,0.7974,0.7940,0.9393,0.8568,0.8277
48,1,0.34,768,0.3778,0.8055,0.7591,0.9189,0.8705,0.8398
57,2,0.37,768,0.3990,0.9089,0.7438,0.9142,0.8455,0.8252
140,3,0.05,768,0.5563,0.9864,0.9596,0.8742,0.8295,0.8083
222,1,0.31,768,0.3376,0.7829,0.7559,0.9249,0.8591,0.8228
304,3,0.08,768,0.5469,0.9016,0.8819,0.8792,0.8455,0.8155
206,2,0.24,768,0.4317,0.8330,0.7604,0.9002,0.8568,0.8398
184,2,0.2,768,0.4112,0.8119,0.8266,0.9066,0.8545,0.8350
93,2,0.06,768,0.3093,0.8457,0.8422,0.9356,0.8659,0.8228
89,2,0.39,768,0.3509,0.8774,0.7316,0.9289,0.8659,0.8350
139,3,0.11,768,0.3336,0.9471,0.7980,0.9256,0.8455,0.8325
347,3,0.31,768,0.3308,0.8952,0.8030,0.9253,0.8432,0.8325
410,3,0.25,768,0.1379,0.8677,0.7531,0.9703,0.8795,0.8447
147,3,0.1,768,0.5727,0.9591,0.8938,0.8705,0.8091,0.8155
144,3,0.22,768,0.3638,0.8937,0.8153,0.9196,0.8545,0.8325
194,1,0.09,768,0.2724,0.8295,0.7929,0.9406,0.8636,0.8204
43,3,0.07,768,0.3587,0.9999,0.8336,0.9246,0.8364,0.8277
349,3,0.29,768,0.2640,0.8381,0.7653,0.9399,0.8727,0.8350
252,3,0.22,768,0.0972,0.9229,0.8604,0.9810,0.8773,0.8252
233,3,0.19,768,0.1893,0.8659,0.7466,0.9560,0.8727,0.8447
181,2,0.17,768,0.2133,0.8569,0.8444,0.9553,0.8636,0.8252
38,3,0.34,768,0.9567,1.3744,1.1972,0.7835,0.7750,0.7791
92,2,0.07,768,0.3527,0.8449,0.8338,0.9173,0.8568,0.8301
298,2,0.29,768,0.2119,0.8165,0.7280,0.9573,0.8636,0.8325
107,3,0.4,768,0.4820,0.9601,0.8609,0.8856,0.8386,0.8058
19,1,0.05,768,0.2815,0.8240,0.7578,0.9466,0.8591,0.8277
90,2,0.17,768,0.2652,0.8263,0.7537,0.9419,0.8614,0.8350
44,2,0.23,768,0.4750,0.8789,0.7972,0.8999,0.8295,0.8228
39,3,0.31,768,0.9011,1.2406,1.1024,0.7848,0.7841,0.7864
85,2,0.29,768,0.3203,0.8447,0.7700,0.9299,0.8614,0.8277
112,2,0.33,768,0.3213,0.8181,0.7833,0.9266,0.8682,0.8325
427,1,0.04,768,0.3545,0.8174,0.7959,0.9206,0.8500,0.8325
125,2,0.13,768,0.3641,0.8357,0.8339,0.9219,0.8614,0.8228
134,3,0.0,768,0.4954,0.9069,0.9116,0.8879,0.8500,0.8252
421,2,0.5,768,0.1938,0.7754,0.7411,0.9630,0.8818,0.8374
113,3,0.49,768,0.6233,1.1538,0.9268,0.8602,0.8273,0.8083
73,3,0.46,768,0.6919,1.2073,0.9600,0.8335,0.8159,0.7840
