hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,300,0.5842,0.8938,0.8987,0.8509,0.8136,0.7913
415,3,0.43,300,0.5346,0.9657,0.9355,0.8622,0.8159,0.8083
68,3,0.15,300,0.6761,1.0907,0.9935,0.8372,0.8000,0.7985
115,1,0.45,300,0.6082,0.9745,0.8965,0.8475,0.8045,0.8058
401,3,0.05,300,0.6017,0.9811,1.0062,0.8522,0.8023,0.7985
359,1,0.46,300,0.5833,0.9343,0.8973,0.8525,0.8000,0.8083
47,2,0.22,300,0.6512,1.0042,0.9210,0.8412,0.8000,0.7985
144,1,0.38,300,0.5891,0.9661,0.8856,0.8522,0.8045,0.8131
298,2,0.12,300,0.6740,0.9739,0.9320,0.8111,0.7727,0.7379
76,2,0.33,300,0.6061,1.0155,0.9235,0.8512,0.8068,0.7961
15,2,0.34,300,1.0683,1.3403,1.1451,0.7484,0.7091,0.7718
184,1,0.41000000000000003,300,0.5733,0.9326,0.9007,0.8535,0.7977,0.8034
182,1,0.34,300,0.5776,0.9622,0.8925,0.8535,0.8068,0.8058
36,1,0.19,300,0.6110,0.9431,0.8881,0.8475,0.8068,0.8058
48,1,0.34,300,0.6024,1.0136,0.9086,0.8495,0.8045,0.8180
57,2,0.37,300,0.6570,1.0523,0.9529,0.8428,0.7955,0.7985
140,3,0.05,300,0.6004,1.0243,1.0117,0.8465,0.7955,0.7864
222,1,0.31,300,0.6141,0.9500,0.8821,0.8455,0.8000,0.7985
304,3,0.08,300,0.6147,0.9810,0.9913,0.8455,0.8045,0.7864
206,2,0.24,300,0.5286,0.9222,0.9353,0.8619,0.8023,0.7985
184,2,0.2,300,0.6223,0.9596,0.9061,0.8465,0.8114,0.7961
93,2,0.06,300,0.6036,0.9823,0.9533,0.8505,0.8023,0.7937
89,2,0.39,300,0.6601,1.0071,0.9213,0.8362,0.7977,0.7937
139,3,0.11,300,0.5922,0.9634,0.9850,0.8509,0.8023,0.7913
347,3,0.31,300,0.5671,0.9415,0.9103,0.8569,0.8045,0.8083
410,3,0.25,300,0.6489,0.9614,0.9127,0.8365,0.7955,0.8034
147,3,0.1,300,0.5469,0.9739,0.9420,0.8592,0.8045,0.7961
144,3,0.22,300,0.6470,0.9993,0.9655,0.8415,0.7977,0.7961
194,1,0.09,300,0.5814,0.9711,0.8972,0.8532,0.8068,0.8034
43,3,0.07,300,0.6498,1.0690,1.0451,0.8452,0.7886,0.7864
349,3,0.29,300,0.6306,0.9598,0.9478,0.8468,0.8091,0.8034
252,3,0.22,300,0.6795,1.0093,0.9421,0.8335,0.7977,0.7888
233,3,0.19,300,0.6424,0.9811,1.0029,0.8398,0.8000,0.7888
181,2,0.17,300,0.5962,0.9490,0.8994,0.8509,0.8000,0.7937
38,3,0.34,300,0.9538,1.3195,1.1417,0.7898,0.7477,0.7670
92,2,0.07,300,0.5961,0.9859,0.9234,0.8492,0.8068,0.7961
298,2,0.29,300,0.5205,0.9163,0.9386,0.8635,0.8045,0.8083
107,3,0.4,300,0.7224,1.1222,0.9811,0.8198,0.7727,0.7888
19,1,0.05,300,0.6045,0.9878,0.9016,0.8512,0.7909,0.7985
90,2,0.17,300,0.5539,0.9758,0.9538,0.8569,0.8068,0.8058
44,2,0.23,300,0.5335,0.9337,0.9715,0.8625,0.8023,0.8131
39,3,0.31,300,0.8211,1.1621,1.1413,0.8028,0.7727,0.7888
85,2,0.29,300,0.5596,0.9831,0.9203,0.8569,0.7977,0.8058
112,2,0.33,300,0.5729,0.9242,0.8988,0.8559,0.8091,0.8107
427,1,0.04,300,0.6372,0.9715,0.9002,0.8432,0.7977,0.8010
125,2,0.13,300,0.5741,0.9556,0.9185,0.8522,0.8045,0.8010
134,3,0.0,300,0.6075,1.0475,1.0519,0.8509,0.7864,0.7791
421,2,0.5,300,0.5265,0.8946,0.8999,0.8635,0.8068,0.8010
113,3,0.49,300,0.7730,1.1431,0.9437,0.8145,0.7795,0.7888
73,3,0.46,300,0.7878,1.1493,0.9989,0.8098,0.7682,0.7718
