hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,1.3444,1.3985,1.3845,0.6469,0.6321,0.6411
147,1,0.26,134,0.8339,1.0467,1.0295,0.8003,0.7379,0.7418
59,3,0.41000000000000003,172,1.8074,1.8430,1.8075,0.5269,0.5171,0.5291
190,2,0.13,160,0.4659,0.9135,0.9138,0.9016,0.7784,0.7831
484,3,0.06,100,0.3670,0.9244,0.9256,0.9143,0.7925,0.7962
97,1,0.5,242,1.2963,1.3613,1.3453,0.6492,0.6362,0.6401
18,3,0.3,174,1.9831,2.0181,1.9728,0.4908,0.4827,0.4967
261,3,0.14,153,0.4929,0.8799,0.8680,0.8904,0.7801,0.7848
257,1,0.19,108,0.7131,1.0050,0.9839,0.8232,0.7493,0.7522
45,1,0.5,210,1.5555,1.5974,1.5682,0.5922,0.5818,0.5926
60,3,0.34,163,1.5522,1.6005,1.5814,0.5742,0.5649,0.5716
72,3,0.38,276,1.3785,1.4368,1.4208,0.6320,0.6221,0.6283
183,3,0.28,242,0.7314,0.9353,0.9547,0.8234,0.7518,0.7444
333,2,0.11,292,0.3496,0.8919,0.8726,0.9289,0.7932,0.8010
497,3,0.45,153,1.0728,1.1496,1.1571,0.7077,0.6920,0.6930
302,2,0.45,257,0.8686,1.0113,1.0145,0.7661,0.7265,0.7328
263,1,0.02,89,0.6886,1.0533,1.0491,0.8325,0.7511,0.7486
118,3,0.47000000000000003,48,1.7978,1.8407,1.7921,0.5459,0.5352,0.5474
114,1,0.16,52,1.1675,1.2645,1.2694,0.6948,0.6728,0.6714
182,2,0.44,131,1.2489,1.3080,1.2954,0.6614,0.6501,0.6569
195,3,0.37,49,1.4361,1.4854,1.4664,0.6241,0.6108,0.6196
191,1,0.22,124,0.8269,1.0255,1.0446,0.8001,0.7434,0.7385
278,2,0.24,192,0.4830,0.8565,0.8608,0.9031,0.7871,0.7879
55,1,0.14,120,1.0771,1.2300,1.2195,0.7207,0.6841,0.6850
393,2,0.02,184,0.5797,0.9659,0.9602,0.8632,0.7590,0.7667
357,1,0.25,263,0.3511,0.8597,0.8545,0.9369,0.8020,0.8030
255,1,0.19,268,0.3765,0.8827,0.8842,0.9230,0.7990,0.8004
48,3,0.34,88,1.7961,1.8346,1.7942,0.5431,0.5320,0.5460
117,3,0.05,110,0.5773,0.9764,0.9837,0.8599,0.7683,0.7656
484,3,0.28,280,0.3798,0.8099,0.8051,0.9289,0.8015,0.7987
137,3,0.05,168,0.4752,0.9739,0.9793,0.8932,0.7776,0.7738
23,2,0.0,276,0.9723,1.2531,1.2649,0.7538,0.6970,0.7021
115,1,0.31,178,0.9764,1.1082,1.1122,0.7558,0.7197,0.7152
56,1,0.13,82,1.1717,1.2939,1.2833,0.6901,0.6620,0.6639
50,1,0.22,250,0.9486,1.1156,1.1295,0.7565,0.7132,0.7148
108,3,0.32,257,1.0508,1.1466,1.1602,0.7160,0.6938,0.6933
143,2,0.47000000000000003,143,1.3960,1.4458,1.4224,0.6290,0.6177,0.6256
160,1,0.3,250,0.6272,0.9207,0.9227,0.8695,0.7785,0.7753
174,1,0.15,82,0.7569,1.0362,1.0427,0.8130,0.7408,0.7434
145,2,0.24,207,0.7072,0.9394,0.9505,0.8280,0.7602,0.7587
94,1,0.01,168,0.7254,1.0939,1.0903,0.8304,0.7481,0.7434
68,3,0.28,206,1.2683,1.3383,1.3265,0.6622,0.6481,0.6517
16,3,0.3,75,2.1325,2.1632,2.1217,0.4716,0.4636,0.4749
151,2,0.14,218,0.4956,0.9127,0.9159,0.8880,0.7747,0.7840
132,3,0.38,164,1.2374,1.2986,1.2967,0.6678,0.6557,0.6582
125,1,0.06,144,0.6652,1.0385,1.0379,0.8406,0.7520,0.7582
487,1,0.38,212,0.6290,0.9276,0.9257,0.8706,0.7794,0.7773
134,3,0.36,257,1.1051,1.1848,1.1835,0.7062,0.6848,0.6877
34,3,0.3,103,1.7900,1.8202,1.7869,0.5530,0.5434,0.5536
11,1,0.23,111,1.7352,1.7744,1.7353,0.5584,0.5473,0.5585
