hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
87,1,0.48,209,2.8077,2.8578,2.8919,0.4251,0.4116,0.3982
147,1,0.26,134,2.3385,2.4739,2.4949,0.5187,0.4781,0.4824
59,3,0.41000000000000003,172,3.2490,3.2526,3.2947,0.2707,0.2681,0.2588
190,2,0.13,160,1.9654,2.2054,2.2396,0.5778,0.5229,0.5169
484,3,0.06,100,1.6355,2.0434,2.0815,0.6487,0.5584,0.5586
97,1,0.5,242,2.7425,2.7911,2.8378,0.4384,0.4231,0.4047
18,3,0.3,174,3.4387,3.4268,3.4657,0.2384,0.2320,0.2483
261,3,0.14,153,1.9431,2.1559,2.2025,0.5796,0.5282,0.5199
257,1,0.19,108,2.2377,2.4274,2.4658,0.5392,0.4916,0.4854
45,1,0.5,210,3.0194,3.0519,3.0969,0.3700,0.3573,0.3543
60,3,0.34,163,3.0385,3.0454,3.1116,0.3192,0.3139,0.3074
72,3,0.38,276,2.9111,2.9431,2.9917,0.3507,0.3439,0.3272
183,3,0.28,242,2.3026,2.4026,2.4615,0.4884,0.4634,0.4476
333,2,0.11,292,1.6074,2.0488,2.0820,0.6605,0.5579,0.5614
497,3,0.45,153,2.7503,2.7829,2.8523,0.3822,0.3775,0.3548
302,2,0.45,257,2.6148,2.6778,2.7330,0.4160,0.4066,0.3840
263,1,0.02,89,2.1407,2.4494,2.5225,0.5567,0.4946,0.4843
118,3,0.47000000000000003,48,3.3010,3.3041,3.3517,0.2658,0.2566,0.2660
114,1,0.16,52,2.6718,2.7650,2.8007,0.4381,0.4124,0.4075
182,2,0.44,131,2.7756,2.8117,2.8647,0.3877,0.3790,0.3634
195,3,0.37,49,2.9171,2.9319,3.0038,0.3519,0.3477,0.3288
191,1,0.22,124,2.2567,2.4298,2.4605,0.5346,0.4879,0.4882
278,2,0.24,192,2.0940,2.2619,2.3140,0.5496,0.5035,0.4946
55,1,0.14,120,2.6405,2.7321,2.7645,0.4409,0.4151,0.4144
393,2,0.02,184,1.7357,2.1767,2.2109,0.6338,0.5381,0.5363
357,1,0.25,263,1.8370,2.1811,2.2253,0.6271,0.5455,0.5378
255,1,0.19,268,1.7305,2.1409,2.1681,0.6470,0.5580,0.5536
48,3,0.34,88,3.2799,3.2834,3.3349,0.2635,0.2666,0.2486
117,3,0.05,110,2.1937,2.3752,2.4209,0.5265,0.4802,0.4771
484,3,0.28,280,2.1483,2.2929,2.3454,0.5223,0.4827,0.4842
137,3,0.05,168,1.9839,2.2289,2.2922,0.5741,0.5151,0.5122
23,2,0.0,276,2.5523,2.7027,2.7616,0.4649,0.4357,0.4294
115,1,0.31,178,2.4427,2.5485,2.5857,0.4978,0.4646,0.4551
56,1,0.13,82,2.7195,2.7908,2.8374,0.4234,0.4052,0.3975
50,1,0.22,250,2.4830,2.5933,2.6327,0.4791,0.4491,0.4413
108,3,0.32,257,2.6795,2.7291,2.7744,0.4034,0.3929,0.3772
143,2,0.47000000000000003,143,2.8670,2.8940,2.9483,0.3679,0.3603,0.3496
160,1,0.3,250,2.1504,2.3355,2.3707,0.5672,0.5132,0.5093
174,1,0.15,82,2.4104,2.5677,2.6120,0.4972,0.4614,0.4538
145,2,0.24,207,2.2728,2.3905,2.4351,0.5064,0.4689,0.4638
94,1,0.01,168,2.2468,2.5136,2.5476,0.5345,0.4852,0.4759
68,3,0.28,206,2.8371,2.8661,2.9322,0.3600,0.3425,0.3524
16,3,0.3,75,3.5337,3.5240,3.5902,0.2237,0.2146,0.2230
151,2,0.14,218,1.9745,2.1921,2.2338,0.5766,0.5210,0.5158
132,3,0.38,164,2.8320,2.8688,2.9123,0.3648,0.3555,0.3446
125,1,0.06,144,2.1591,2.4285,2.4778,0.5517,0.4927,0.4907
487,1,0.38,212,2.1112,2.3289,2.3556,0.5854,0.5249,0.5151
134,3,0.36,257,2.6676,2.7103,2.7720,0.4044,0.3982,0.3739
34,3,0.3,103,3.2330,3.2375,3.2716,0.2803,0.2700,0.2831
11,1,0.23,111,3.2219,3.2382,3.3004,0.3089,0.2989,0.2943
