hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,768,0.1328,0.1384,0.1512,0.9722,0.9712,0.9695
415,3,0.43,768,0.1483,0.1522,0.1684,0.9694,0.9691,0.9669
68,3,0.15,768,0.1437,0.1513,0.1681,0.9710,0.9692,0.9675
115,1,0.45,768,0.1856,0.1901,0.2015,0.9634,0.9627,0.9612
401,3,0.05,768,0.0842,0.0943,0.1054,0.9823,0.9805,0.9781
359,1,0.46,768,0.1345,0.1399,0.1529,0.9741,0.9733,0.9717
47,2,0.22,768,0.1664,0.1733,0.1922,0.9654,0.9642,0.9603
144,1,0.38,768,0.1280,0.1339,0.1452,0.9744,0.9731,0.9714
298,2,0.12,768,0.0731,0.0871,0.0989,0.9843,0.9818,0.9804
76,2,0.33,768,0.1707,0.1754,0.1925,0.9650,0.9639,0.9609
15,2,0.34,768,0.8514,0.8602,0.8788,0.8451,0.8450,0.8432
184,1,0.41000000000000003,768,0.1316,0.1365,0.1482,0.9734,0.9723,0.9714
182,1,0.34,768,0.1164,0.1222,0.1371,0.9756,0.9743,0.9723
36,1,0.19,768,0.1435,0.1491,0.1694,0.9691,0.9680,0.9642
48,1,0.34,768,0.1856,0.1906,0.2039,0.9607,0.9596,0.9564
57,2,0.37,768,0.2307,0.2358,0.2527,0.9513,0.9506,0.9479
140,3,0.05,768,0.0774,0.0911,0.1036,0.9834,0.9808,0.9789
222,1,0.31,768,0.1058,0.1125,0.1278,0.9781,0.9768,0.9749
304,3,0.08,768,0.0918,0.1009,0.1140,0.9806,0.9788,0.9768
206,2,0.24,768,0.0968,0.1045,0.1148,0.9795,0.9779,0.9770
184,2,0.2,768,0.1048,0.1118,0.1267,0.9779,0.9764,0.9746
93,2,0.06,768,0.0884,0.0995,0.1123,0.9809,0.9788,0.9766
89,2,0.39,768,0.1856,0.1894,0.2053,0.9617,0.9611,0.9588
139,3,0.11,768,0.1053,0.1134,0.1275,0.9776,0.9757,0.9738
347,3,0.31,768,0.0988,0.1060,0.1192,0.9799,0.9781,0.9772
410,3,0.25,768,0.0900,0.0987,0.1113,0.9810,0.9798,0.9778
147,3,0.1,768,0.0987,0.1067,0.1200,0.9792,0.9776,0.9758
144,3,0.22,768,0.1055,0.1145,0.1252,0.9782,0.9765,0.9745
194,1,0.09,768,0.0871,0.0979,0.1074,0.9811,0.9787,0.9774
43,3,0.07,768,0.1374,0.1495,0.1646,0.9731,0.9710,0.9682
349,3,0.29,768,0.1014,0.1096,0.1245,0.9786,0.9769,0.9745
252,3,0.22,768,0.1019,0.1103,0.1231,0.9789,0.9775,0.9760
233,3,0.19,768,0.0994,0.1079,0.1176,0.9793,0.9774,0.9762
181,2,0.17,768,0.0947,0.1018,0.1154,0.9797,0.9786,0.9763
38,3,0.34,768,0.6100,0.6183,0.6499,0.8857,0.8831,0.8792
92,2,0.07,768,0.0990,0.1091,0.1208,0.9788,0.9765,0.9751
298,2,0.29,768,0.0929,0.1017,0.1142,0.9804,0.9789,0.9777
107,3,0.4,768,0.2151,0.2203,0.2381,0.9562,0.9557,0.9531
19,1,0.05,768,0.1475,0.1539,0.1722,0.9680,0.9669,0.9625
90,2,0.17,768,0.1056,0.1131,0.1249,0.9773,0.9757,0.9740
44,2,0.23,768,0.1748,0.1811,0.1966,0.9639,0.9627,0.9600
39,3,0.31,768,0.5132,0.5205,0.5553,0.9083,0.9056,0.9011
85,2,0.29,768,0.1437,0.1489,0.1623,0.9698,0.9688,0.9668
112,2,0.33,768,0.1499,0.1546,0.1699,0.9691,0.9681,0.9659
427,1,0.04,768,0.0755,0.0913,0.1004,0.9837,0.9807,0.9795
125,2,0.13,768,0.0951,0.1048,0.1162,0.9796,0.9776,0.9763
134,3,0.0,768,0.1006,0.1114,0.1220,0.9785,0.9763,0.9745
421,2,0.5,768,0.1398,0.1441,0.1592,0.9718,0.9711,0.9697
113,3,0.49,768,0.3051,0.3089,0.3270,0.9434,0.9430,0.9411
73,3,0.46,768,0.4297,0.4354,0.4585,0.9317,0.9313,0.9268
