hidden_size,nlayers,dropout,pca_size,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc
464,2,0.41000000000000003,300,0.2234,0.2965,0.3032,0.9419,0.9300,0.9255
415,3,0.43,300,0.2454,0.3074,0.3234,0.9370,0.9261,0.9232
68,3,0.15,300,0.2825,0.3596,0.3659,0.9343,0.9206,0.9205
115,1,0.45,300,0.3803,0.4162,0.4295,0.9157,0.9097,0.9072
401,3,0.05,300,0.1857,0.3031,0.3148,0.9517,0.9303,0.9279
359,1,0.46,300,0.3080,0.3589,0.3713,0.9295,0.9201,0.9176
47,2,0.22,300,0.3547,0.4058,0.4134,0.9189,0.9095,0.9086
144,1,0.38,300,0.2995,0.3518,0.3638,0.9297,0.9207,0.9188
298,2,0.12,300,0.2011,0.3002,0.3089,0.9473,0.9306,0.9280
76,2,0.33,300,0.3328,0.3797,0.3917,0.9222,0.9157,0.9111
15,2,0.34,300,1.0156,1.0401,1.0540,0.7501,0.7481,0.7460
184,1,0.41000000000000003,300,0.2917,0.3507,0.3604,0.9329,0.9221,0.9188
182,1,0.34,300,0.2779,0.3360,0.3477,0.9333,0.9226,0.9193
36,1,0.19,300,0.3272,0.3804,0.3944,0.9230,0.9142,0.9103
48,1,0.34,300,0.3838,0.4225,0.4366,0.9132,0.9080,0.9047
57,2,0.37,300,0.4412,0.4740,0.4870,0.9030,0.8968,0.8946
140,3,0.05,300,0.1967,0.3156,0.3266,0.9492,0.9299,0.9260
222,1,0.31,300,0.2388,0.3146,0.3254,0.9404,0.9276,0.9246
304,3,0.08,300,0.2119,0.3074,0.3170,0.9460,0.9288,0.9261
206,2,0.24,300,0.2061,0.2965,0.3043,0.9457,0.9302,0.9280
184,2,0.2,300,0.1950,0.2935,0.3057,0.9479,0.9321,0.9288
93,2,0.06,300,0.2245,0.3158,0.3266,0.9431,0.9275,0.9261
89,2,0.39,300,0.3726,0.4141,0.4235,0.9165,0.9077,0.9070
139,3,0.11,300,0.2070,0.3111,0.3216,0.9452,0.9278,0.9234
347,3,0.31,300,0.2239,0.2974,0.3096,0.9427,0.9300,0.9265
410,3,0.25,300,0.1868,0.2856,0.2934,0.9503,0.9334,0.9312
147,3,0.1,300,0.1965,0.3115,0.3230,0.9477,0.9294,0.9246
144,3,0.22,300,0.2447,0.3206,0.3286,0.9396,0.9267,0.9247
194,1,0.09,300,0.2109,0.3084,0.3198,0.9458,0.9292,0.9269
43,3,0.07,300,0.2978,0.3733,0.3822,0.9312,0.9183,0.9160
349,3,0.29,300,0.2074,0.2950,0.3108,0.9449,0.9316,0.9265
252,3,0.22,300,0.2087,0.2957,0.3078,0.9457,0.9316,0.9256
233,3,0.19,300,0.1935,0.2956,0.3103,0.9492,0.9304,0.9280
181,2,0.17,300,0.2151,0.3001,0.3081,0.9441,0.9286,0.9267
38,3,0.34,300,0.8273,0.8666,0.8801,0.8324,0.8288,0.8247
92,2,0.07,300,0.2130,0.3145,0.3273,0.9443,0.9270,0.9258
298,2,0.29,300,0.2083,0.2906,0.3053,0.9461,0.9310,0.9279
107,3,0.4,300,0.4337,0.4799,0.4929,0.9082,0.9025,0.8994
19,1,0.05,300,0.3263,0.3888,0.4005,0.9229,0.9129,0.9087
90,2,0.17,300,0.2257,0.3142,0.3193,0.9428,0.9277,0.9257
44,2,0.23,300,0.3398,0.3969,0.4057,0.9215,0.9113,0.9103
39,3,0.31,300,0.7427,0.7895,0.8026,0.8440,0.8379,0.8352
85,2,0.29,300,0.2982,0.3534,0.3642,0.9298,0.9184,0.9179
112,2,0.33,300,0.2829,0.3420,0.3504,0.9320,0.9209,0.9185
427,1,0.04,300,0.2064,0.3114,0.3224,0.9478,0.9285,0.9277
125,2,0.13,300,0.2228,0.3088,0.3220,0.9433,0.9291,0.9246
134,3,0.0,300,0.2333,0.3378,0.3428,0.9423,0.9251,0.9234
421,2,0.5,300,0.2791,0.3291,0.3433,0.9315,0.9236,0.9192
113,3,0.49,300,0.5974,0.6316,0.6498,0.8609,0.8558,0.8530
73,3,0.46,300,0.7735,0.8084,0.8239,0.8258,0.8219,0.8167
